"subject" "activity" "variable" "average"
"3775" 10 "WALKING" "tBodyAccJerk-mean()-X" 0.0857943809283019
"3776" 10 "WALKING" "tBodyAccJerk-mean()-Y" 0.00408248792641509
"3777" 10 "WALKING" "tBodyAccJerk-mean()-Z" -0.0162953195396226
"3778" 10 "WALKING" "tBodyAccJerk-std()-X" -0.0521991013207547
"3779" 10 "WALKING" "tBodyAccJerk-std()-Y" 0.0750804952113207
"3780" 10 "WALKING" "tBodyAccJerk-std()-Z" -0.511662905849057
"3781" 10 "WALKING" "tBodyGyro-mean()-X" 0.0106894976215094
"3782" 10 "WALKING" "tBodyGyro-mean()-Y" -0.0819540783760943
"3783" 10 "WALKING" "tBodyGyro-mean()-Z" 0.0986695731160377
"3784" 10 "WALKING" "tBodyGyro-std()-X" -0.414205475283019
"3785" 10 "WALKING" "tBodyGyro-std()-Y" -0.250853318679245
"3786" 10 "WALKING" "tBodyGyro-std()-Z" -0.174524868603774
"3787" 10 "WALKING" "tBodyGyroJerk-mean()-X" -0.122709563462264
"3788" 10 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0519204981037736
"3789" 10 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0611262928849057
"3790" 10 "WALKING" "tBodyGyroJerk-std()-X" -0.366063723207547
"3791" 10 "WALKING" "tBodyGyroJerk-std()-Y" -0.509683327924528
"3792" 10 "WALKING" "tBodyGyroJerk-std()-Z" -0.329079492641509
"3793" 10 "WALKING" "tBodyAccMag-mean()" -0.127400912069811
"3794" 10 "WALKING" "tBodyAccMag-std()" -0.185602396067925
"3795" 10 "WALKING" "tGravityAccMag-mean()" -0.127400912069811
"3796" 10 "WALKING" "tGravityAccMag-std()" -0.185602396067925
"3797" 10 "WALKING" "tBodyAccJerkMag-mean()" -0.132624992298283
"3798" 10 "WALKING" "tBodyAccJerkMag-std()" 0.037608338009434
"3799" 10 "WALKING" "tBodyGyroMag-mean()" -0.156458730358491
"3800" 10 "WALKING" "tBodyGyroMag-std()" -0.402025135660377
"3801" 10 "WALKING" "tBodyGyroJerkMag-mean()" -0.440363636603774
"3802" 10 "WALKING" "tBodyGyroJerkMag-std()" -0.501027916603774
"3803" 10 "WALKING" "fBodyAcc-mean()-X" -0.114190001283019
"3804" 10 "WALKING" "fBodyAcc-mean()-Y" 0.0533911909886792
"3805" 10 "WALKING" "fBodyAcc-mean()-Z" -0.41218272245283
"3806" 10 "WALKING" "fBodyAcc-std()-X" -0.206366497226415
"3807" 10 "WALKING" "fBodyAcc-std()-Y" -0.129775706316981
"3808" 10 "WALKING" "fBodyAcc-std()-Z" -0.435304215660377
"3809" 10 "WALKING" "fBodyAccJerk-mean()-X" -0.107941107467925
"3810" 10 "WALKING" "fBodyAccJerk-mean()-Y" 0.0309052018326415
"3811" 10 "WALKING" "fBodyAccJerk-mean()-Z" -0.464020508867925
"3812" 10 "WALKING" "fBodyAccJerk-std()-X" -0.0791518267107547
"3813" 10 "WALKING" "fBodyAccJerk-std()-Y" 0.0484867672264151
"3814" 10 "WALKING" "fBodyAccJerk-std()-Z" -0.558512650188679
"3815" 10 "WALKING" "fBodyGyro-mean()-X" -0.277913780754717
"3816" 10 "WALKING" "fBodyGyro-mean()-Y" -0.345209034528302
"3817" 10 "WALKING" "fBodyGyro-mean()-Z" -0.108530029881132
"3818" 10 "WALKING" "fBodyGyro-std()-X" -0.458292932830189
"3819" 10 "WALKING" "fBodyGyro-std()-Y" -0.204392821584906
"3820" 10 "WALKING" "fBodyGyro-std()-Z" -0.273292866226415
"3821" 10 "WALKING" "fBodyAccMag-mean()" -0.0930237422792453
"3822" 10 "WALKING" "fBodyAccMag-std()" -0.370471943962264
"3823" 10 "WALKING" "fBodyBodyAccJerkMag-mean()" 0.0205189516981132
"3824" 10 "WALKING" "fBodyBodyAccJerkMag-std()" 0.0502087634986792
"3825" 10 "WALKING" "fBodyBodyGyroMag-mean()" -0.412616909622642
"3826" 10 "WALKING" "fBodyBodyGyroMag-std()" -0.499759796981132
"3827" 10 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.515065335849057
"3828" 10 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.517675799056604
"3829" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.290401594315789
"3830" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0200050770710526
"3831" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110848597247368
"3832" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.295733547631579
"3833" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.00407915363157895
"3834" 10 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.183557562032895
"3835" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.939807421052632
"3836" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0646160768947368
"3837" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0418715409263158
"3838" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.939267613157895
"3839" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.937003823684211
"3840" 10 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.902085224736842
"3841" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.100959387447368
"3842" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0107824902368421
"3843" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.000152617173684209
"3844" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.223275806105263
"3845" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.105020355562895
"3846" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.318188417289474
"3847" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.124839594289474
"3848" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.106742538831579
"3849" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0724433685578947
"3850" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.304745377026316
"3851" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.311407525263158
"3852" 10 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.0353021837
"3853" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0643764005526316
"3854" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0489378053157895
"3855" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0720413112078947
"3856" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.416986139210526
"3857" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.471650977631579
"3858" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.227137389605263
"3859" 10 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.250843769394737
"3860" 10 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.156998205421053
"3861" 10 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.250843769394737
"3862" 10 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.156998205421053
"3863" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.0507010228431579
"3864" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.110877231263158
"3865" 10 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.0238468037578947
"3866" 10 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.280382850552632
"3867" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.401854311315789
"3868" 10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.494105756315789
"3869" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.215665273157895
"3870" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.00904660360263158
"3871" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.157728357742105
"3872" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.324957743157895
"3873" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.0633337717526316
"3874" 10 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.268686170263158
"3875" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.181419131002632
"3876" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.119504295573684
"3877" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.240679035428947
"3878" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.156912678626316
"3879" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.153355802565789
"3880" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.396147929736842
"3881" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.214350280079211
"3882" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.272495710342105
"3883" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.0391366814342105
"3884" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.339514358157895
"3885" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.343237004473684
"3886" 10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.1503916379
"3887" 10 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.220115703368421
"3888" 10 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0616742840815789
"3889" 10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.156978047052632
"3890" 10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.0380266696789474
"3891" 10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.312347510289474
"3892" 10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.387780104447368
"3893" 10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.484196484736842
"3894" 10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.544988519210526
"3895" 10 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.267121853404255
"3896" 10 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0143854920340426
"3897" 10 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.118180420834043
"3898" 10 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.161591924234043
"3899" 10 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.00555287692765957
"3900" 10 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.0738744931340426
"3901" 10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.931861027446809
"3902" 10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0565670278723404
"3903" 10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0227527702016383
"3904" 10 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.959216072340425
"3905" 10 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.937039417446809
"3906" 10 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.864745838297872
"3907" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0648829303510638
"3908" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.0266314282191489
"3909" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0513375831851064
"3910" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.187220175510638
"3911" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.177803083425532
"3912" 10 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.607520480212766
"3913" 10 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0733447168425532
"3914" 10 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0954600216446809
"3915" 10 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0879664182957447
"3916" 10 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.308534708121277
"3917" 10 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" 0.0411724668680851
"3918" 10 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.320509332297872
"3919" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.157212539189362
"3920" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0372348522521277
"3921" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.036502173787234
"3922" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.427291343617021
"3923" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.60462905787234
"3924" 10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.482244799361702
"3925" 10 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.0266623294757447
"3926" 10 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.211537480214383
"3927" 10 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.0266623294757447
"3928" 10 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.211537480214383
"3929" 10 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.262038042446809
"3930" 10 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.226010197889362
"3931" 10 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" 0.0438573846851064
"3932" 10 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.113062673542979
"3933" 10 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.523462968510638
"3934" 10 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.618272355319149
"3935" 10 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.139410790617021
"3936" 10 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.0390688222212766
"3937" 10 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.301206408085106
"3938" 10 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.171957349438298
"3939" 10 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.051628469647234
"3940" 10 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.0342347233914894
"3941" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.20121432216383
"3942" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.206872839212766
"3943" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.553230667234043
"3944" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.247598320858298
"3945" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.202796129097872
"3946" 10 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.662894135319149
"3947" 10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.218524716912766
"3948" 10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.235858986212766
"3949" 10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.262763367170213
"3950" 10 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.34130162006383
"3951" 10 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" 0.171735785297872
"3952" 10 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.403822082765957
"3953" 10 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.166866721574468
"3954" 10 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.361437534680851
"3955" 10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.153553147382979
"3956" 10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.334365043829787
"3957" 10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.265371689148936
"3958" 10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.166969377765957
"3959" 10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.600582998297872
"3960" 10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.67129056212766
"3961" 11 "LAYING" "tBodyAcc-mean()-X" 0.280592970877193
"3962" 11 "LAYING" "tBodyAcc-mean()-Y" -0.0176598052315789
"3963" 11 "LAYING" "tBodyAcc-mean()-Z" -0.108786578070175
"3964" 11 "LAYING" "tBodyAcc-std()-X" -0.98477733
"3965" 11 "LAYING" "tBodyAcc-std()-Y" -0.972196873859649
"3966" 11 "LAYING" "tBodyAcc-std()-Z" -0.971311176842105
"3967" 11 "LAYING" "tGravityAcc-mean()-X" -0.134832031403509
"3968" 11 "LAYING" "tGravityAcc-mean()-Y" 0.943017941403509
"3969" 11 "LAYING" "tGravityAcc-mean()-Z" 0.112620189964912
"3970" 11 "LAYING" "tGravityAcc-std()-X" -0.97956560245614
"3971" 11 "LAYING" "tGravityAcc-std()-Y" -0.990765579649123
"3972" 11 "LAYING" "tGravityAcc-std()-Z" -0.984192606315789
"3973" 11 "LAYING" "tBodyAccJerk-mean()-X" 0.0766645337017544
"3974" 11 "LAYING" "tBodyAccJerk-mean()-Y" 0.0122193853629825
"3975" 11 "LAYING" "tBodyAccJerk-mean()-Z" 0.00277690502070175
"3976" 11 "LAYING" "tBodyAccJerk-std()-X" -0.985259108596491
"3977" 11 "LAYING" "tBodyAccJerk-std()-Y" -0.972777455263158
"3978" 11 "LAYING" "tBodyAccJerk-std()-Z" -0.982111784210526
"3979" 11 "LAYING" "tBodyGyro-mean()-X" -0.0191743840136842
"3980" 11 "LAYING" "tBodyGyro-mean()-Y" -0.041559989822807
"3981" 11 "LAYING" "tBodyGyro-mean()-Z" 0.152019015929825
"3982" 11 "LAYING" "tBodyGyro-std()-X" -0.980836884561403
"3983" 11 "LAYING" "tBodyGyro-std()-Y" -0.982442644035088
"3984" 11 "LAYING" "tBodyGyro-std()-Z" -0.959897432807018
"3985" 11 "LAYING" "tBodyGyroJerk-mean()-X" -0.102297501877193
"3986" 11 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0412391429298246
"3987" 11 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0666957489649123
"3988" 11 "LAYING" "tBodyGyroJerk-std()-X" -0.981724838421053
"3989" 11 "LAYING" "tBodyGyroJerk-std()-Y" -0.990845724736842
"3990" 11 "LAYING" "tBodyGyroJerk-std()-Z" -0.986549063333333
"3991" 11 "LAYING" "tBodyAccMag-mean()" -0.980621180175439
"3992" 11 "LAYING" "tBodyAccMag-std()" -0.972891829473684
"3993" 11 "LAYING" "tGravityAccMag-mean()" -0.980621180175439
"3994" 11 "LAYING" "tGravityAccMag-std()" -0.972891829473684
"3995" 11 "LAYING" "tBodyAccJerkMag-mean()" -0.983330628421053
"3996" 11 "LAYING" "tBodyAccJerkMag-std()" -0.976504858596491
"3997" 11 "LAYING" "tBodyGyroMag-mean()" -0.952523752105263
"3998" 11 "LAYING" "tBodyGyroMag-std()" -0.954713182807018
"3999" 11 "LAYING" "tBodyGyroJerkMag-mean()" -0.990641248245614
"4000" 11 "LAYING" "tBodyGyroJerkMag-std()" -0.984476476666667
"4001" 11 "LAYING" "fBodyAcc-mean()-X" -0.983801365614035
"4002" 11 "LAYING" "fBodyAcc-mean()-Y" -0.971403935438596
"4003" 11 "LAYING" "fBodyAcc-mean()-Z" -0.973576812807018
"4004" 11 "LAYING" "fBodyAcc-std()-X" -0.985322211929825
"4005" 11 "LAYING" "fBodyAcc-std()-Y" -0.973589287368421
"4006" 11 "LAYING" "fBodyAcc-std()-Z" -0.971668077017544
"4007" 11 "LAYING" "fBodyAccJerk-mean()-X" -0.984884874385965
"4008" 11 "LAYING" "fBodyAccJerk-mean()-Y" -0.973882496666667
"4009" 11 "LAYING" "fBodyAccJerk-mean()-Z" -0.979564844210526
"4010" 11 "LAYING" "fBodyAccJerk-std()-X" -0.987122678245614
"4011" 11 "LAYING" "fBodyAccJerk-std()-Y" -0.973486716315789
"4012" 11 "LAYING" "fBodyAccJerk-std()-Z" -0.983302949122807
"4013" 11 "LAYING" "fBodyGyro-mean()-X" -0.97618747122807
"4014" 11 "LAYING" "fBodyGyro-mean()-Y" -0.982640271929825
"4015" 11 "LAYING" "fBodyGyro-mean()-Z" -0.961434420701754
"4016" 11 "LAYING" "fBodyGyro-std()-X" -0.982424585438596
"4017" 11 "LAYING" "fBodyGyro-std()-Y" -0.982660631754386
"4018" 11 "LAYING" "fBodyGyro-std()-Z" -0.963183902982456
"4019" 11 "LAYING" "fBodyAccMag-mean()" -0.973994004561404
"4020" 11 "LAYING" "fBodyAccMag-std()" -0.976037695614035
"4021" 11 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.976940774561403
"4022" 11 "LAYING" "fBodyBodyAccJerkMag-std()" -0.975126531403509
"4023" 11 "LAYING" "fBodyBodyGyroMag-mean()" -0.967093356491228
"4024" 11 "LAYING" "fBodyBodyGyroMag-std()" -0.954849053508772
"4025" 11 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.985978837192982
"4026" 11 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.983569468245614
"4027" 11 "SITTING" "tBodyAcc-mean()-X" 0.276590197358491
"4028" 11 "SITTING" "tBodyAcc-mean()-Y" -0.0149195616754717
"4029" 11 "SITTING" "tBodyAcc-mean()-Z" -0.112840218339623
"4030" 11 "SITTING" "tBodyAcc-std()-X" -0.982796562075472
"4031" 11 "SITTING" "tBodyAcc-std()-Y" -0.921402118113208
"4032" 11 "SITTING" "tBodyAcc-std()-Z" -0.968370181886792
"4033" 11 "SITTING" "tGravityAcc-mean()-X" 0.871963798301887
"4034" 11 "SITTING" "tGravityAcc-mean()-Y" 0.213716305739623
"4035" 11 "SITTING" "tGravityAcc-mean()-Z" 0.188531695981132
"4036" 11 "SITTING" "tGravityAcc-std()-X" -0.988069341132075
"4037" 11 "SITTING" "tGravityAcc-std()-Y" -0.949792572075472
"4038" 11 "SITTING" "tGravityAcc-std()-Z" -0.971661610754717
"4039" 11 "SITTING" "tBodyAccJerk-mean()-X" 0.0761777324716981
"4040" 11 "SITTING" "tBodyAccJerk-mean()-Y" -0.000213838552075472
"4041" 11 "SITTING" "tBodyAccJerk-mean()-Z" 0.00833400761716981
"4042" 11 "SITTING" "tBodyAccJerk-std()-X" -0.980335163584906
"4043" 11 "SITTING" "tBodyAccJerk-std()-Y" -0.966766643396226
"4044" 11 "SITTING" "tBodyAccJerk-std()-Z" -0.983441609622641
"4045" 11 "SITTING" "tBodyGyro-mean()-X" -0.0399984915849057
"4046" 11 "SITTING" "tBodyGyro-mean()-Y" -0.0755284478679245
"4047" 11 "SITTING" "tBodyGyro-mean()-Z" 0.0761739419056604
"4048" 11 "SITTING" "tBodyGyro-std()-X" -0.988164911509434
"4049" 11 "SITTING" "tBodyGyro-std()-Y" -0.982249040188679
"4050" 11 "SITTING" "tBodyGyro-std()-Z" -0.95284431245283
"4051" 11 "SITTING" "tBodyGyroJerk-mean()-X" -0.0948423481320755
"4052" 11 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0392813049264151
"4053" 11 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0505395462396226
"4054" 11 "SITTING" "tBodyGyroJerk-std()-X" -0.990501518301887
"4055" 11 "SITTING" "tBodyGyroJerk-std()-Y" -0.988554820188679
"4056" 11 "SITTING" "tBodyGyroJerk-std()-Z" -0.981016044716981
"4057" 11 "SITTING" "tBodyAccMag-mean()" -0.961970763773585
"4058" 11 "SITTING" "tBodyAccMag-std()" -0.944581826415094
"4059" 11 "SITTING" "tGravityAccMag-mean()" -0.961970763773585
"4060" 11 "SITTING" "tGravityAccMag-std()" -0.944581826415094
"4061" 11 "SITTING" "tBodyAccJerkMag-mean()" -0.97935563509434
"4062" 11 "SITTING" "tBodyAccJerkMag-std()" -0.974511726792453
"4063" 11 "SITTING" "tBodyGyroMag-mean()" -0.951884472075472
"4064" 11 "SITTING" "tBodyGyroMag-std()" -0.959964488301887
"4065" 11 "SITTING" "tBodyGyroJerkMag-mean()" -0.989519031132076
"4066" 11 "SITTING" "tBodyGyroJerkMag-std()" -0.986256664716981
"4067" 11 "SITTING" "fBodyAcc-mean()-X" -0.981481454339623
"4068" 11 "SITTING" "fBodyAcc-mean()-Y" -0.934503182830189
"4069" 11 "SITTING" "fBodyAcc-mean()-Z" -0.972855110377359
"4070" 11 "SITTING" "fBodyAcc-std()-X" -0.983389810188679
"4071" 11 "SITTING" "fBodyAcc-std()-Y" -0.920047161698113
"4072" 11 "SITTING" "fBodyAcc-std()-Z" -0.967884390943396
"4073" 11 "SITTING" "fBodyAccJerk-mean()-X" -0.980831750377358
"4074" 11 "SITTING" "fBodyAccJerk-mean()-Y" -0.967454617735849
"4075" 11 "SITTING" "fBodyAccJerk-mean()-Z" -0.981124861320755
"4076" 11 "SITTING" "fBodyAccJerk-std()-X" -0.981607942075472
"4077" 11 "SITTING" "fBodyAccJerk-std()-Y" -0.968421475660377
"4078" 11 "SITTING" "fBodyAccJerk-std()-Z" -0.984349606792453
"4079" 11 "SITTING" "fBodyGyro-mean()-X" -0.985106875471698
"4080" 11 "SITTING" "fBodyGyro-mean()-Y" -0.98263664490566
"4081" 11 "SITTING" "fBodyGyro-mean()-Z" -0.954453821132075
"4082" 11 "SITTING" "fBodyGyro-std()-X" -0.989189512641509
"4083" 11 "SITTING" "fBodyGyro-std()-Y" -0.982137919056604
"4084" 11 "SITTING" "fBodyGyro-std()-Z" -0.956802766792453
"4085" 11 "SITTING" "fBodyAccMag-mean()" -0.953066009056604
"4086" 11 "SITTING" "fBodyAccMag-std()" -0.948521986037736
"4087" 11 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.975315331509434
"4088" 11 "SITTING" "fBodyBodyAccJerkMag-std()" -0.972289134150943
"4089" 11 "SITTING" "fBodyBodyGyroMag-mean()" -0.969799951132076
"4090" 11 "SITTING" "fBodyBodyGyroMag-std()" -0.960711241886792
"4091" 11 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.987255972641509
"4092" 11 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.985607229245283
"4093" 11 "STANDING" "tBodyAcc-mean()-X" 0.277715562765957
"4094" 11 "STANDING" "tBodyAcc-mean()-Y" -0.0171990886595745
"4095" 11 "STANDING" "tBodyAcc-mean()-Z" -0.108686630425532
"4096" 11 "STANDING" "tBodyAcc-std()-X" -0.994978878723404
"4097" 11 "STANDING" "tBodyAcc-std()-Y" -0.964173331702128
"4098" 11 "STANDING" "tBodyAcc-std()-Z" -0.986382712765957
"4099" 11 "STANDING" "tGravityAcc-mean()-X" 0.956464535957447
"4100" 11 "STANDING" "tGravityAcc-mean()-Y" -0.173082704680851
"4101" 11 "STANDING" "tGravityAcc-mean()-Z" 0.127198423404255
"4102" 11 "STANDING" "tGravityAcc-std()-X" -0.994529398085106
"4103" 11 "STANDING" "tGravityAcc-std()-Y" -0.981047828723404
"4104" 11 "STANDING" "tGravityAcc-std()-Z" -0.989433253617021
